"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 21:30:31 GMT 2022","Fri Nov 25 21:30:32 GMT 2022","843","chromium","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Fri Nov 25 21:30:33 GMT 2022","Fri Nov 25 21:30:34 GMT 2022","900","chromium","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Fri Nov 25 21:30:25 GMT 2022","Fri Nov 25 21:30:26 GMT 2022","852","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Fri Nov 25 21:30:33 GMT 2022","Fri Nov 25 21:30:33 GMT 2022","735","chromium","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Fri Nov 25 21:30:38 GMT 2022","Fri Nov 25 21:30:39 GMT 2022","864","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Fri Nov 25 21:30:27 GMT 2022","Fri Nov 25 21:30:28 GMT 2022","872","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Fri Nov 25 21:30:39 GMT 2022","Fri Nov 25 21:30:40 GMT 2022","973","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"failed","Fri Nov 25 21:30:45 GMT 2022","Fri Nov 25 21:30:45 GMT 2022","298","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Fri Nov 25 21:30:23 GMT 2022","Fri Nov 25 21:30:24 GMT 2022","804","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Fri Nov 25 21:30:26 GMT 2022","Fri Nov 25 21:30:27 GMT 2022","912","chromium","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Fri Nov 25 21:30:35 GMT 2022","Fri Nov 25 21:30:36 GMT 2022","981","chromium","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Fri Nov 25 21:30:24 GMT 2022","Fri Nov 25 21:30:25 GMT 2022","1126","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Fri Nov 25 21:30:30 GMT 2022","Fri Nov 25 21:30:30 GMT 2022","840","chromium","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Fri Nov 25 21:30:20 GMT 2022","Fri Nov 25 21:30:21 GMT 2022","1298","chromium","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Fri Nov 25 21:30:29 GMT 2022","Fri Nov 25 21:30:30 GMT 2022","830","chromium","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Fri Nov 25 21:30:34 GMT 2022","Fri Nov 25 21:30:35 GMT 2022","795","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Fri Nov 25 21:30:30 GMT 2022","Fri Nov 25 21:30:31 GMT 2022","781","chromium","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"failed","Fri Nov 25 21:30:51 GMT 2022","Fri Nov 25 21:30:51 GMT 2022","245","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"failed","Fri Nov 25 21:30:43 GMT 2022","Fri Nov 25 21:30:43 GMT 2022","267","chromium","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Fri Nov 25 21:30:52 GMT 2022","Fri Nov 25 21:30:53 GMT 2022","1890","chromium","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Fri Nov 25 21:30:21 GMT 2022","Fri Nov 25 21:30:22 GMT 2022","557","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Fri Nov 25 21:30:40 GMT 2022","Fri Nov 25 21:30:41 GMT 2022","854","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Fri Nov 25 21:30:28 GMT 2022","Fri Nov 25 21:30:29 GMT 2022","790","chromium","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Fri Nov 25 21:30:37 GMT 2022","Fri Nov 25 21:30:38 GMT 2022","1103","chromium","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Fri Nov 25 21:30:22 GMT 2022","Fri Nov 25 21:30:23 GMT 2022","760","chromium","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Fri Nov 25 21:30:36 GMT 2022","Fri Nov 25 21:30:37 GMT 2022","847","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Fri Nov 25 21:30:32 GMT 2022","Fri Nov 25 21:30:33 GMT 2022","599","chromium","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"failed","Fri Nov 25 21:30:48 GMT 2022","Fri Nov 25 21:30:48 GMT 2022","261","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Fri Nov 25 21:30:23 GMT 2022","Fri Nov 25 21:30:23 GMT 2022","833","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
