"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 10:18:31 GMT 2022","Tue Nov 29 10:18:32 GMT 2022","1428","webkit","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 10:18:01 GMT 2022","Tue Nov 29 10:18:02 GMT 2022","975","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 10:17:38 GMT 2022","Tue Nov 29 10:17:39 GMT 2022","684","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 10:19:17 GMT 2022","Tue Nov 29 10:19:18 GMT 2022","1268","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 10:17:46 GMT 2022","Tue Nov 29 10:17:47 GMT 2022","714","chromium","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 10:17:41 GMT 2022","Tue Nov 29 10:17:42 GMT 2022","690","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 10:17:49 GMT 2022","Tue Nov 29 10:17:50 GMT 2022","785","chromium","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 10:18:10 GMT 2022","Tue Nov 29 10:18:11 GMT 2022","996","firefox","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 10:19:16 GMT 2022","Tue Nov 29 10:19:17 GMT 2022","1473","webkit","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 10:17:52 GMT 2022","Tue Nov 29 10:17:53 GMT 2022","812","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 10:18:11 GMT 2022","Tue Nov 29 10:18:12 GMT 2022","999","firefox","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
