"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 27 21:48:40 GMT 2022","Sun Nov 27 21:48:40 GMT 2022","283","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Sun Nov 27 21:48:27 GMT 2022","Sun Nov 27 21:48:28 GMT 2022","691","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Sun Nov 27 21:48:35 GMT 2022","Sun Nov 27 21:48:35 GMT 2022","630","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Sun Nov 27 21:48:40 GMT 2022","Sun Nov 27 21:48:40 GMT 2022","237","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Sun Nov 27 21:48:23 GMT 2022","Sun Nov 27 21:48:24 GMT 2022","472","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Sun Nov 27 21:48:38 GMT 2022","Sun Nov 27 21:48:39 GMT 2022","838","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"failed","Sun Nov 27 21:48:42 GMT 2022","Sun Nov 27 21:48:42 GMT 2022","279","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Sun Nov 27 21:48:22 GMT 2022","Sun Nov 27 21:48:23 GMT 2022","928","chromium","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Sun Nov 27 21:48:29 GMT 2022","Sun Nov 27 21:48:30 GMT 2022","665","chromium","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Sun Nov 27 21:48:43 GMT 2022","Sun Nov 27 21:48:44 GMT 2022","1485","chromium","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Sun Nov 27 21:48:33 GMT 2022","Sun Nov 27 21:48:33 GMT 2022","542","chromium","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Sun Nov 27 21:48:38 GMT 2022","Sun Nov 27 21:48:38 GMT 2022","660","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Sun Nov 27 21:48:34 GMT 2022","Sun Nov 27 21:48:35 GMT 2022","716","chromium","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Sun Nov 27 21:48:25 GMT 2022","Sun Nov 27 21:48:26 GMT 2022","718","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Sun Nov 27 21:48:40 GMT 2022","Sun Nov 27 21:48:40 GMT 2022","254","chromium","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Sun Nov 27 21:48:36 GMT 2022","Sun Nov 27 21:48:37 GMT 2022","697","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Sun Nov 27 21:48:24 GMT 2022","Sun Nov 27 21:48:24 GMT 2022","589","chromium","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Sun Nov 27 21:48:26 GMT 2022","Sun Nov 27 21:48:27 GMT 2022","1587","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Sun Nov 27 21:48:29 GMT 2022","Sun Nov 27 21:48:29 GMT 2022","679","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Sun Nov 27 21:48:39 GMT 2022","Sun Nov 27 21:48:40 GMT 2022","620","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Sun Nov 27 21:48:24 GMT 2022","Sun Nov 27 21:48:25 GMT 2022","662","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Sun Nov 27 21:48:35 GMT 2022","Sun Nov 27 21:48:36 GMT 2022","751","chromium","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Sun Nov 27 21:48:30 GMT 2022","Sun Nov 27 21:48:31 GMT 2022","698","chromium","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Sun Nov 27 21:48:31 GMT 2022","Sun Nov 27 21:48:31 GMT 2022","667","chromium","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Sun Nov 27 21:48:28 GMT 2022","Sun Nov 27 21:48:29 GMT 2022","769","chromium","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Sun Nov 27 21:48:37 GMT 2022","Sun Nov 27 21:48:38 GMT 2022","869","chromium","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Sun Nov 27 21:48:31 GMT 2022","Sun Nov 27 21:48:32 GMT 2022","648","chromium","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Sun Nov 27 21:48:32 GMT 2022","Sun Nov 27 21:48:33 GMT 2022","665","chromium","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Sun Nov 27 21:48:33 GMT 2022","Sun Nov 27 21:48:34 GMT 2022","610","chromium","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
