"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 22:47:08 GMT 2022","Tue Nov 29 22:47:09 GMT 2022","624","chromium","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 22:48:59 GMT 2022","Tue Nov 29 22:48:59 GMT 2022","179","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Tue Nov 29 22:47:04 GMT 2022","Tue Nov 29 22:47:05 GMT 2022","766","chromium","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 22:48:58 GMT 2022","Tue Nov 29 22:48:59 GMT 2022","292","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 22:47:39 GMT 2022","Tue Nov 29 22:47:41 GMT 2022","1412","firefox","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 22:48:48 GMT 2022","Tue Nov 29 22:48:51 GMT 2022","2945","webkit","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 22:47:45 GMT 2022","Tue Nov 29 22:47:46 GMT 2022","1308","firefox","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 22:48:45 GMT 2022","Tue Nov 29 22:48:48 GMT 2022","2455","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 22:47:46 GMT 2022","Tue Nov 29 22:47:47 GMT 2022","1248","firefox","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 22:47:19 GMT 2022","Tue Nov 29 22:47:20 GMT 2022","1833","chromium","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 22:47:58 GMT 2022","Tue Nov 29 22:47:58 GMT 2022","152","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 22:47:54 GMT 2022","Tue Nov 29 22:47:55 GMT 2022","1622","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 22:48:02 GMT 2022","Tue Nov 29 22:48:05 GMT 2022","2739","webkit","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 22:48:59 GMT 2022","Tue Nov 29 22:48:59 GMT 2022","171","webkit","dummyapi.spec.ts","tests dummyapi.io with a wrong app-id token","","","wrong api credentials",""
"passed","Tue Nov 29 22:48:22 GMT 2022","Tue Nov 29 22:48:24 GMT 2022","2274","webkit","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 22:47:31 GMT 2022","Tue Nov 29 22:47:32 GMT 2022","1403","firefox","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 22:48:09 GMT 2022","Tue Nov 29 22:48:11 GMT 2022","1792","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 22:48:59 GMT 2022","Tue Nov 29 22:49:00 GMT 2022","326","webkit","dummyapi.spec.ts","tests dummyapi.io with a missing app-id token","","","wrong api credentials",""
"passed","Tue Nov 29 22:47:18 GMT 2022","Tue Nov 29 22:47:19 GMT 2022","204","chromium","dummyapi.spec.ts","tests dummyapi.io with a missing app-id token","","","wrong api credentials",""
"passed","Tue Nov 29 22:47:27 GMT 2022","Tue Nov 29 22:47:28 GMT 2022","1312","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 22:48:56 GMT 2022","Tue Nov 29 22:48:58 GMT 2022","1932","webkit","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 22:49:00 GMT 2022","Tue Nov 29 22:49:03 GMT 2022","2759","webkit","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 22:48:07 GMT 2022","Tue Nov 29 22:48:09 GMT 2022","1911","webkit","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 22:47:36 GMT 2022","Tue Nov 29 22:47:38 GMT 2022","1533","firefox","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 22:48:41 GMT 2022","Tue Nov 29 22:48:43 GMT 2022","2415","webkit","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
