"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 22:06:12 GMT 2022","Mon Nov 28 22:06:13 GMT 2022","861","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Mon Nov 28 22:05:56 GMT 2022","Mon Nov 28 22:05:56 GMT 2022","810","chromium","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Mon Nov 28 22:06:09 GMT 2022","Mon Nov 28 22:06:10 GMT 2022","902","chromium","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Mon Nov 28 22:06:09 GMT 2022","Mon Nov 28 22:06:09 GMT 2022","832","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Mon Nov 28 22:05:53 GMT 2022","Mon Nov 28 22:05:55 GMT 2022","1459","chromium","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Mon Nov 28 22:06:11 GMT 2022","Mon Nov 28 22:06:12 GMT 2022","1001","chromium","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Mon Nov 28 22:06:04 GMT 2022","Mon Nov 28 22:06:05 GMT 2022","879","chromium","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Mon Nov 28 22:06:22 GMT 2022","Mon Nov 28 22:06:22 GMT 2022","413","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Mon Nov 28 22:05:55 GMT 2022","Mon Nov 28 22:05:56 GMT 2022","648","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Mon Nov 28 22:06:13 GMT 2022","Mon Nov 28 22:06:14 GMT 2022","966","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Mon Nov 28 22:06:22 GMT 2022","Mon Nov 28 22:06:23 GMT 2022","313","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Mon Nov 28 22:06:07 GMT 2022","Mon Nov 28 22:06:08 GMT 2022","713","chromium","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Mon Nov 28 22:05:59 GMT 2022","Mon Nov 28 22:06:00 GMT 2022","1067","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Mon Nov 28 22:05:56 GMT 2022","Mon Nov 28 22:05:58 GMT 2022","1564","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Mon Nov 28 22:06:26 GMT 2022","Mon Nov 28 22:06:27 GMT 2022","1767","chromium","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Mon Nov 28 22:06:01 GMT 2022","Mon Nov 28 22:06:01 GMT 2022","881","chromium","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Mon Nov 28 22:05:58 GMT 2022","Mon Nov 28 22:05:59 GMT 2022","819","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Mon Nov 28 22:06:10 GMT 2022","Mon Nov 28 22:06:11 GMT 2022","884","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Mon Nov 28 22:06:02 GMT 2022","Mon Nov 28 22:06:03 GMT 2022","810","chromium","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Mon Nov 28 22:06:06 GMT 2022","Mon Nov 28 22:06:06 GMT 2022","817","chromium","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Mon Nov 28 22:06:01 GMT 2022","Mon Nov 28 22:06:02 GMT 2022","820","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Mon Nov 28 22:06:00 GMT 2022","Mon Nov 28 22:06:01 GMT 2022","801","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Mon Nov 28 22:06:05 GMT 2022","Mon Nov 28 22:06:06 GMT 2022","784","chromium","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Mon Nov 28 22:06:03 GMT 2022","Mon Nov 28 22:06:04 GMT 2022","851","chromium","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"failed","Mon Nov 28 22:06:25 GMT 2022","Mon Nov 28 22:06:25 GMT 2022","447","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Mon Nov 28 22:06:08 GMT 2022","Mon Nov 28 22:06:09 GMT 2022","806","chromium","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Mon Nov 28 22:06:14 GMT 2022","Mon Nov 28 22:06:15 GMT 2022","803","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Mon Nov 28 22:06:06 GMT 2022","Mon Nov 28 22:06:07 GMT 2022","666","chromium","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Mon Nov 28 22:06:15 GMT 2022","Mon Nov 28 22:06:22 GMT 2022","6965","chromium","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
